fuel_id,vehicle_id,date,liters,cost_per_liter,total_cost
548,137,2024-11-06,187.68,11421.73,1568824.33
549,177,2024-01-28,55.09,11071.19,1382642.17
550,113,2024-02-19,114.83,10373.33,549545.91
551,77,2024-01-09,93.76,9559.7,987131.3
552,102,2025-04-24,146.29,11937.19,844848.4
553,129,2024-02-29,83.32,8212.5,256037.36
554,52,2024-07-30,80.24,11635.02,368120.63
555,181,2025-05-15,95.05,10841.48,1038705.32
556,31,2025-07-21,84.74,8021.94,576156.03
557,6,2024-11-11,29.59,11814.7,868085.53
558,146,2025-02-28,80.01,10808.77,1674746.39
559,129,2024-04-17,105.78,10452.15,497467.2
560,104,2025-03-01,120.73,8535.03,563271.28
561,188,2025-02-27,64.17,9968.26,1035051.07
562,164,2025-03-18,153.79,10508.13,1558976.56
563,128,2025-04-23,67.85,10765.33,432892.5
564,79,2024-11-28,36.77,9224.14,271812.73
565,176,2024-04-23,187.23,9591.84,1935300.51
566,185,2025-04-03,132.4,11899.82,738394.52
567,177,2023-11-27,155.71,9591.07,685353.87
568,36,2025-10-22,142.63,9116.77,1568396.23
569,157,2024-01-31,173.15,8264,1826858.55
570,130,2023-11-25,54.48,9268.76,332093.86
571,113,2025-10-14,125.38,9894.32,231909.12
572,64,2023-12-24,106.86,9711.35,1065260.29
573,40,2025-01-12,87.11,8550.04,635610.36
574,103,2025-05-07,98.16,9272.48,1713020.02
575,89,2025-05-28,149.94,10114.03,556174.3
576,169,2023-12-23,190.58,8473.46,612766.29
577,143,2025-09-26,126.98,8536.04,1939220.45
578,116,2024-11-07,107.18,9704.4,1160439.69
579,9,2025-03-23,194.99,9245.04,1898084.21
580,17,2024-09-01,65.44,11536.17,1741932.17
581,132,2024-12-18,146.02,10927.83,1775827.68
582,22,2025-02-15,196.85,8909.63,1989738.98
583,191,2025-09-10,157.62,8240.62,994812.06
584,58,2024-07-24,198.89,10131.13,708112.87
585,160,2025-08-21,180.05,10825.16,1535469.24
586,174,2024-10-04,187.42,11041.57,1452664.16
587,106,2023-11-23,36.61,10856.27,436912.36
588,119,2023-12-23,186.5,10978.24,773404.99
589,52,2024-03-15,138.64,9983.3,549907.41
590,113,2025-03-10,163.7,9769.78,1553337.33
591,49,2024-05-05,129.79,10817.15,1465013.42
592,188,2024-10-06,26.4,9079.43,549920.8
593,132,2024-02-08,155.16,8956.35,470856.73
594,121,2025-01-05,145.27,10265.15,1885049.52
595,122,2024-03-22,75.66,11125.92,519743.33
596,11,2025-01-27,32.71,11836.55,764121.53
597,26,2023-11-25,46.16,10681.35,1695741.14
598,114,2024-03-19,76.09,10798.79,1745043.18
599,118,2024-11-08,48.84,11122.7,1921845.98
600,102,2025-04-14,77.36,11396.1,1859343.92
601,77,2025-10-28,48.52,8997.79,1345216.97
602,177,2024-07-29,59.25,10310.77,534452.86
603,164,2024-04-02,108.93,8146.64,353473.53
604,91,2024-06-24,189.44,11592.93,517775.01
605,183,2024-03-30,22.18,11674.93,1549655.39
606,128,2024-08-25,84.54,8831.14,1689482.71
607,2,2024-06-06,123.87,8776.33,226632.64
608,65,2024-09-22,51.18,11661.74,328239.58
609,161,2025-07-01,185.05,8809.07,1840183.36
610,10,2024-11-07,102.17,11193.31,417782.45
611,78,2025-02-09,149.7,11196.45,1603505.32
612,145,2023-12-13,21.3,9545.12,1030411.77
613,137,2025-02-10,154.65,11078.83,870837.07
614,89,2024-08-27,175.62,8596.51,888190.26
615,17,2024-09-20,30.69,9390.29,566332.91
616,46,2024-11-21,199.9,8794.84,1898481.94
617,193,2024-03-08,53.91,10053.28,606378.21
618,67,2025-08-08,175.31,8388.15,1790272.7
619,184,2024-09-09,122.2,11627.4,1166819.72
620,184,2024-09-28,91.32,10889.59,470425.7
621,164,2025-01-08,65.08,10676.97,1765971.46
622,138,2024-11-07,94.09,10468.21,1956343.36
623,128,2025-11-07,157.79,8101.25,752169.27
624,137,2024-11-11,166.02,8509.12,224886.71
625,141,2024-03-08,150.6,10957.58,1695394.41
626,110,2023-12-17,22.92,9300.82,1367840.49
627,140,2025-08-28,148.11,8040.49,1727745.52
628,85,2025-07-21,30.21,10505.89,270236.5
629,110,2024-10-18,36.79,11248.56,1397809.46
630,113,2025-07-02,168.35,11342.4,1703545.85
631,130,2024-04-05,112.69,10170.47,435215.77
632,54,2023-12-06,114.89,9959.14,467717.36
633,170,2024-10-27,32.64,8261.15,202142
634,179,2024-10-14,168.48,8076.56,439011.94
635,193,2025-06-15,164.95,11300.67,1169394.27
636,136,2024-04-13,27.23,9130.99,335547.4
637,116,2025-10-10,56.65,10127.34,466258.32
638,43,2024-03-13,158.68,10125.46,1205144.7
639,143,2025-07-15,173.8,8250.06,481187.3
640,26,2024-04-16,132.76,9917.84,277961.18
641,22,2024-08-21,63.47,8921.79,1057042.93
642,122,2024-12-18,31.79,11515.97,254414.33
643,12,2024-11-12,30.63,9683.31,840849.85
644,129,2025-08-30,38.8,11515.82,649586.95
645,136,2025-03-20,35.37,8476.17,1929230.19
646,171,2025-06-23,161.83,10814.56,1756346.51
647,162,2024-11-16,53.11,8212.71,1347717.54
648,89,2024-02-27,103.98,11237.86,1048110.13
649,158,2025-05-13,174.33,10699.43,1811374.97
650,114,2024-01-23,163.91,11158.41,1623782.79
651,128,2025-06-25,22.46,9751.23,1087611.52
652,77,2023-12-09,138.19,9662.64,1516410.63
653,139,2024-11-21,112.05,8118.93,282957.39
654,87,2025-07-25,105.92,10214.12,1416263.08
655,188,2025-05-17,77.15,8391.8,1604419.85
656,200,2025-10-11,130.23,11996.21,515858.73
657,168,2024-10-07,145.08,10118.07,937212.08
658,195,2024-06-01,43.43,11716.67,991308.65
659,197,2024-10-18,104.93,10771.37,979820.05
660,65,2025-02-17,176.13,9156.16,268912.72
661,43,2024-09-24,141.79,8462.15,342904.48
662,139,2024-10-17,131.01,11552.53,1817091.29
663,17,2025-10-25,111.88,9541.08,1588597.86
664,58,2025-06-10,110.26,11562.61,381800.79
665,166,2023-12-30,171.06,11141.24,1252508.42
666,8,2023-12-24,97.56,9825.63,1392358.5
667,165,2024-03-16,121.18,11940.91,723872.56
668,5,2025-10-10,83.22,10393.47,1214698.94
669,196,2024-03-12,99.73,8623.04,1779631.44
670,180,2024-07-01,75.72,9264.49,1203143.01
671,128,2024-05-02,161.92,9083.04,632969.96
672,125,2024-01-25,146.95,8414.39,640611.87
673,62,2023-11-17,158.77,8997.58,1562126.34
674,139,2025-10-16,167.18,11960.54,1983574.18
675,200,2024-06-07,66.18,9120.54,1613991.19
676,71,2024-08-03,190.5,9189.09,1014491.47
677,85,2025-06-01,198.73,10836.83,1830255.52
678,55,2024-06-21,129.14,11465,1865017.04
679,98,2025-09-07,77.53,9832.31,392216.03
680,83,2025-08-22,191.62,11395.28,946304.41
681,126,2025-02-09,89.69,10116.05,1661122.17
682,9,2024-12-09,138.98,8098.94,1538901.06
683,163,2025-05-18,62.8,10362.57,698777.97
684,182,2025-01-16,160.55,9123.12,1934618.16
685,48,2024-02-15,149.93,11490.88,1884173.22
686,152,2025-11-07,58.12,10011.51,1610092.32
687,20,2024-10-22,69.53,11091.2,263721.83
688,174,2025-03-29,118.47,9316.79,1925978.24
689,124,2024-02-01,140.88,10052.4,738286.51
690,126,2024-11-29,45.33,8632.04,1224884
691,143,2025-01-02,20.6,11957.37,674573.64
692,179,2024-01-29,103.82,9510.14,1904891.13
693,114,2025-04-28,92.07,11365.36,503497.05
694,76,2024-01-31,78.76,11337.42,1881496.84
695,34,2025-09-24,174.09,10221.24,520037.03
696,191,2023-12-29,65.67,10645.3,1714218.55
697,84,2024-10-03,69.78,8801.23,909643.88
698,67,2025-05-05,131.16,11549.26,1544934.36
699,121,2023-11-26,190.87,10627.31,1645480.74
700,116,2024-04-21,81.31,10143.69,1363604.14
701,115,2024-04-03,75.68,10218.14,1050827.75
702,102,2025-05-29,159.27,11085.6,1814411.52
703,53,2025-05-05,85.52,10740.12,778894.96
704,140,2025-02-10,140.06,11261.31,1345651.12
705,52,2025-03-17,194.01,11270.41,1393292.54
706,186,2024-09-21,176.32,8862.61,1779417.62
707,97,2025-04-09,195.96,10030.43,1248528.69
708,141,2025-04-14,130.08,8372.01,1271399.14
709,117,2024-04-16,63.37,8543.89,804466.02
710,121,2024-07-03,182.56,8822.83,1319358.68
711,61,2025-03-30,178.64,11556.35,1798342.95
712,69,2025-01-11,55.41,11968.14,761108.65
713,178,2024-04-26,149.8,10169.46,265041.16
714,137,2024-04-24,69.8,10525.03,883310.41
715,46,2025-07-13,167.79,10839.64,1886358.36
716,7,2024-11-01,127.6,11901.76,309918.63
717,176,2024-08-27,142.37,10289.72,1112865.62
718,102,2025-07-12,26.4,11026.67,1857448.96
719,126,2025-02-05,37.6,9220.13,1499564.85
720,145,2024-11-04,98.7,11331.65,1677306.18
721,96,2025-06-12,141.91,10526.32,990633.53
722,179,2024-03-27,48.48,11122.24,1890071.94
723,95,2025-06-09,145.08,9780.39,453544.65
724,85,2025-08-04,190.59,11692.59,857452.13
725,126,2024-01-14,195.86,11646.77,1923019.44
726,114,2024-04-13,22.66,10100.73,728317.2
727,162,2024-04-13,187.7,8911.72,1786413.61
728,172,2024-07-06,198.16,10552.37,1983749.67
729,136,2024-09-09,72.65,8642.52,1202829.3
730,103,2024-10-08,195.63,8508.28,1762665.87
731,146,2025-04-14,160.18,8211.83,806295.72
732,111,2025-10-01,45.07,8683.32,594030.92
733,54,2024-01-09,108.39,11118.17,453315.42
734,52,2024-08-28,165.7,11431.98,1489792.8
735,180,2024-10-11,166.91,10466.01,1002377.28
736,181,2025-01-19,137.66,9896.74,419772.41
737,32,2025-10-18,126.7,10679.36,549332.75
738,135,2023-11-17,94.1,8655.49,304316.77
739,73,2024-10-14,81.88,11964.66,680098.15
740,178,2025-07-31,144.43,9620.62,1561115.9
741,1,2024-10-14,29.02,8962.16,1380742.12
742,2,2025-06-11,140.16,11231.58,509354.42
743,116,2024-09-09,29.23,9611.7,1380836.49
744,33,2025-07-12,78.47,10964.62,1214699.8
745,43,2024-01-15,185.87,9049.12,1619355.84
746,49,2024-04-14,31.93,10413.12,1251604.47
747,26,2024-04-01,55.42,10144.52,714098.98
748,33,2025-05-28,135.88,9260.4,336941.82
749,11,2024-01-31,118.41,11495.88,688752.77
750,148,2025-09-03,183.58,9782.37,1172416.1
751,64,2025-08-10,196.73,10264.24,920128.19
752,126,2025-05-14,123.49,11272.87,512270.19
753,40,2025-06-12,98.95,10790.08,1401993.15
754,53,2025-03-07,146.68,9108.43,1841174.71
755,13,2024-07-06,164.13,8267.5,1401162.38
756,97,2025-09-17,60.69,10745.51,1297258.48
757,42,2024-02-14,167.92,11539.92,886010.46
758,121,2024-04-19,84.16,11111.71,1408950.34
759,76,2024-01-30,66.6,9779.76,1529670.96
760,34,2024-08-22,190.81,11256.24,420269.41
761,145,2024-01-06,74.85,10507.06,1408568.62
762,97,2024-09-02,84.3,11614.23,489742.12
763,98,2025-06-19,125.14,10629.43,215642.15
764,6,2025-06-01,107.02,11202.81,1297159.79
765,101,2024-02-02,26.62,9424.78,546284.2
766,107,2024-12-03,49.22,10151.44,733401.88
767,188,2023-11-29,126.47,11077.44,913397.59
768,47,2024-07-10,178.94,11191.89,266543.9
769,4,2024-03-15,134.24,8318.92,965308.88
770,38,2025-07-02,162.38,10580.72,987326.19
771,179,2024-12-02,104.4,10836.04,1674435.17
772,30,2025-10-28,116.43,9774.11,1153504.76
773,124,2024-03-17,82.05,9996.51,613240.61
774,189,2023-12-28,56.43,11579.87,1374909.76
775,142,2025-06-03,95.29,10546.48,1249894.03
776,109,2023-11-19,189.47,11297.85,1041950.11
777,110,2024-01-22,179.36,10649.78,1845528.56
778,164,2025-06-29,172.77,8982.85,1078107.52
779,8,2025-02-22,198.91,8507.8,1926755.69
780,171,2025-08-14,155.67,9439.34,1040841.55
781,83,2024-06-13,65.24,9013.25,730505.72
782,30,2024-02-16,131.28,9355.62,506862.93
783,65,2023-11-26,25.61,8289.46,1959079.18
784,171,2025-05-01,70.8,8370.59,696939.36
785,40,2025-06-10,26.03,11187.47,1119942.95
786,167,2024-09-07,127.97,11237.05,1289250.29
787,124,2024-08-26,188.22,11611.42,1108316.02
788,169,2024-01-19,154.52,9105.7,1510974.63
789,146,2024-08-15,186.48,10406.53,552873.28
790,110,2025-04-04,102.46,9583.41,757327.91
791,185,2024-05-27,33.42,8435.71,1902021.12
792,57,2023-11-23,165.24,10530.08,1673437.76
793,150,2025-05-24,179.55,8781.33,1760294.19
794,106,2025-03-12,150.22,10852.23,1105143.55
795,22,2025-09-22,122.67,10735.12,901834.94
796,158,2025-03-11,67.66,8692.93,1224747.26
797,98,2025-06-18,127.89,9958.95,1532901.73
798,195,2024-06-16,87.39,9606.94,1093412.25
799,152,2024-06-10,116.92,11799.33,1857647.53
800,139,2024-10-21,60.14,9449.73,1263470.83
801,108,2024-05-18,194.57,11265.46,1814952.33
802,32,2025-11-07,154.74,10961.08,1679691.65
803,99,2024-02-14,112.33,10291.16,604214.16
804,135,2025-02-22,93.46,10457.91,322144.32
805,7,2024-10-02,85.97,8496.89,1203695.46
806,93,2025-01-09,144.86,11588.47,1392996.29
807,97,2023-11-24,196.66,11583.37,1488185.48
808,54,2024-09-04,154.07,10435.66,842793.7
809,108,2024-03-02,59.84,9570.6,237838.28
810,53,2024-12-14,102.72,11584.38,374726.15
811,21,2025-10-11,66.67,9990.97,1020522.52
812,175,2024-10-26,161.6,9760.02,1248520.29
813,93,2024-01-04,92.4,9608.66,982021.3
814,146,2024-09-17,71.08,10278.78,1028351.14
815,51,2024-04-29,73.36,9694,1165554.61
816,194,2024-01-18,169.7,9065.72,1982922.48
817,7,2025-07-26,142.55,9046.29,889573.23
818,40,2025-08-23,76.64,9313,1604253.47
819,154,2025-05-06,115.01,10185.04,1394288.51
820,177,2024-06-11,20.69,10611.42,237908.04
821,71,2025-02-14,175.33,8605.92,585775.9
822,90,2024-04-18,121.47,10509.95,1309110.65
823,184,2025-10-23,90.06,11467.56,871808.29
824,145,2023-11-25,158.67,9276.48,510425.62
825,11,2024-12-24,183.15,10813.86,776782.72
826,27,2023-12-21,44.99,9338.02,1814523.42
827,164,2025-07-06,66.17,9932.26,1827622.67
828,11,2025-04-29,143.94,9304.21,817584.48
829,80,2025-10-27,85.68,10863.85,659347.88
830,40,2024-11-03,161.66,8524.22,1804423.57
831,54,2025-04-16,164.55,9410.67,1328670.48
832,109,2024-07-22,110.23,9822.09,881972.33
833,178,2024-09-29,156.58,11464.45,1195402.51
834,178,2024-06-16,92.81,11015.53,740268.15
835,154,2024-08-11,118.72,10003.91,332655.77
836,79,2025-06-19,191.92,10140.92,471619.35
837,91,2025-02-14,46.6,8387.61,598316.59
838,40,2025-07-22,49.87,9253.97,320782.31
839,26,2024-07-23,191.33,9134.76,1913163.35
840,41,2025-03-02,32.22,10243.18,968474.33
841,199,2025-07-26,103.14,9670.43,603111.48
842,187,2024-06-06,71.56,11830.97,475455.09
843,137,2025-06-27,55.17,11085.81,1442729.3
844,107,2023-12-08,177.42,10269.15,973479.98
845,17,2025-08-18,128.6,10149.11,1710563.49
846,38,2024-11-09,137.38,11109.23,1275176.07
847,186,2024-12-04,189.09,11691.13,1469456.36
848,143,2024-08-04,186.1,10563.6,586396.76
849,158,2025-09-25,56.54,8194.03,1722866.47
850,106,2025-05-06,90.88,9029.97,1437454.46
851,94,2025-01-23,60.78,9234.01,590823.41
852,110,2025-08-05,187.8,11871.12,1211990.45
853,1,2025-01-17,117.62,9425.32,396613.28
854,172,2025-01-19,173.71,8697.21,1291676.36
855,28,2025-11-07,42.09,9180.66,865759.53
856,135,2024-12-13,77.12,8446.78,1156256.07
857,108,2025-07-04,39.47,8681.43,672635.85
858,131,2025-02-16,123.16,8267.94,800251.3
859,80,2025-07-05,147.2,10955.53,260745.73
860,185,2025-01-24,27.58,9504.91,756437.16
861,40,2024-03-03,93.3,8456.21,1877070.02
862,67,2025-08-21,147.15,8859.42,648913.82
863,18,2024-04-28,29.97,9310.09,801142.13
864,23,2025-10-31,81.2,11051.7,1080283.16
865,163,2025-06-23,158.47,10444.36,948362.2
866,168,2024-11-03,35.8,9218.79,994120.66
867,35,2025-06-18,83.77,9421.74,205099.99
868,71,2025-10-05,93.76,11659.79,646500.27
869,123,2024-01-01,182.12,8618.25,1709455.27
870,64,2025-10-29,65.26,10534.58,1393811.06
871,68,2024-01-12,137.36,11361.85,458851.88
872,44,2025-04-26,170.42,8597.13,1527517.19
873,59,2024-02-05,144.54,8440.18,943724.99
874,9,2025-08-06,20.95,8808.87,1610239.79
875,183,2024-05-13,175.22,9295.64,1548790.16
876,72,2025-01-09,138.5,10064.41,232914.21
877,124,2023-11-14,120.38,10288.5,1490103.23
878,40,2025-10-01,180.34,11174.3,1035661.62
879,42,2025-03-26,104.59,8647.88,656908.15
880,24,2025-05-15,158.44,8707.92,336944.5
881,106,2024-04-29,129.51,8692.3,549838.35
882,82,2024-10-24,130.24,11670.81,257996.2
883,143,2024-10-19,114.45,11652.5,801463.96
884,13,2025-04-06,107.18,8791.32,514978.21
885,105,2023-11-28,159.93,9041.29,308812.24
886,107,2023-12-14,80.2,11729.55,845521.02
887,135,2025-08-27,103.75,9452.92,700699.42
888,156,2025-08-31,120.12,9130.43,1460701.54
889,73,2024-08-11,164.96,10951.98,259108.52
890,89,2024-11-11,147.81,10077.94,1465342.31
891,109,2025-07-25,48.77,10849.7,1563882.98
892,199,2024-12-01,191.42,10239.56,1336157.15
893,50,2024-10-30,195.94,9301.41,1552632.48
894,110,2025-01-27,101.44,11316.77,1161727.84
895,186,2023-11-15,167.85,10551.99,1760251.54
896,68,2025-09-15,94.16,8814.69,1883318.9
897,5,2024-02-08,142.11,9767.73,1233340.36
898,8,2025-03-13,170.21,9300.87,1277056.57
899,16,2024-12-21,145.01,8215.77,1060816.63
900,58,2025-07-07,142.87,10387.95,642019.57
901,148,2025-09-05,43.61,9545.34,1056108.48
902,139,2023-12-03,147.53,9372.82,958645.67
903,143,2024-07-22,42.29,8776.87,1621453.17
904,102,2024-07-02,167.86,8087.69,738123.92
905,129,2024-05-16,169.63,10859.38,828849
906,30,2025-03-24,149.47,10448.46,269085.77
907,88,2024-08-12,57.52,8293.29,1818817.5
908,114,2025-05-29,22.97,9103.4,863662.04
909,112,2025-02-07,70.54,9664.5,869841.09
910,173,2024-07-22,93.4,9796.34,1791641.71
911,133,2025-06-30,162.99,11516.69,758790.41
912,81,2024-09-27,26.43,11064.29,1383253.58
913,109,2025-08-22,190.66,11306.59,1749755.97
914,35,2024-07-15,173.39,11052.36,1300059.37
915,167,2025-01-30,118.22,8001.76,1248051.51
916,59,2024-07-31,186.1,8700.79,1965927.81
917,150,2024-04-01,165.78,10464.83,1132845.56
918,61,2025-10-12,122.07,10286.12,1749668.86
919,111,2025-07-22,36.28,10814.94,1345513.7
920,73,2024-07-07,177.57,10251.39,1745171.71
921,52,2023-11-14,126,9826.35,1108299.79
922,92,2024-07-26,124.93,11566.65,1567112.18
923,9,2025-03-17,49.66,9711.26,348168.39
924,130,2024-07-22,187.57,10179.52,828938.53
925,135,2025-06-26,72.41,9630.8,436732.28
926,56,2025-07-13,80.68,9541.68,651964.28
927,163,2024-10-31,57.7,10327.22,1828769.94
928,10,2025-10-30,31.81,10377.54,1573718.88
929,110,2025-01-03,41.16,11676.33,1697390.28
930,179,2023-11-13,152.73,8913.35,555217.75
931,135,2024-03-25,138.18,11110.13,882723.17
932,56,2025-10-11,134.26,11379.95,1814083.01
933,35,2024-10-08,63.42,8249.38,1724811.94
934,151,2024-07-06,136.22,10010.96,1027428.81
935,44,2025-02-23,104.04,10710.28,1009262.67
936,93,2024-05-27,199.55,8853.26,1758037.82
937,93,2025-06-29,109.6,11639.28,1157287.13
938,188,2024-08-08,34.53,9104.69,1915798.34
939,177,2024-04-19,61.47,9007.13,1271188.09
940,43,2025-04-23,154.08,8098.38,1086473.67
941,193,2025-06-06,86.33,10723.22,374779.26
942,68,2025-01-08,76.31,11524.24,1738634.86
943,51,2025-10-05,90.91,10685.64,794575.12
944,109,2024-01-12,134.53,10350.42,875803.58
945,179,2023-11-24,179.85,11969.95,822362.21
946,6,2024-05-19,47.88,11346.07,810064.38
947,69,2024-10-03,162.62,11240.71,1716897.67
948,168,2025-02-27,136.07,8578.45,331605.8
949,198,2024-07-20,79.08,10677.26,614676.28
950,122,2024-12-04,116,10406.99,778875.59
951,151,2025-09-12,141.43,11536.25,1997100.97
952,54,2025-09-04,103.6,9679.32,1650582.23
953,58,2025-08-27,54.15,10846.65,1893033.24
954,160,2024-07-17,26.24,11428.73,1155089.59
955,1,2025-09-18,198.65,10320.53,794253.93
956,61,2024-04-11,130.85,11358.75,1556497.76
957,39,2025-09-14,155.95,10611.1,1736275.24
958,191,2024-02-03,37.5,8147.36,1937773.23
959,184,2025-10-29,151.59,10308.96,887209.1
960,38,2024-03-03,22.77,9395.06,688872.68
961,171,2025-08-11,67.4,11610.65,1330777.23
962,167,2024-08-19,181.47,9662.08,1895880.74
963,64,2023-12-03,47.37,10987.77,1153041.95
964,168,2025-02-25,27.36,9049.93,418363.04
965,63,2025-01-05,114.06,9379.79,921160.26
966,168,2025-05-04,107.32,10519.76,723933.88
967,175,2024-04-13,135.63,11186.2,905748.2
968,68,2025-07-27,81.96,11022.04,1967857.78
969,12,2024-03-23,83.54,11741.98,480721.77
970,162,2025-02-08,109.99,8206.3,836892.58
971,177,2024-04-05,165.03,10641.06,910777.7
972,18,2024-10-23,196.26,11965.04,790639.82
973,63,2025-07-24,125.78,9476.4,685641.09
974,189,2024-08-19,110.7,10709.02,1466794.43
975,191,2025-01-02,169.71,9793.18,1164984.88
976,110,2024-06-12,118.77,9270.27,1241589.65
977,93,2024-11-12,129.52,8052.47,1218409.22
978,108,2024-05-19,124.31,9461.23,943924.36
979,10,2025-01-10,56.83,11756.62,1537534.04
980,69,2025-07-18,46.89,10713.2,1288688.17
981,60,2024-09-10,75.6,9601.72,1342807.6
982,76,2024-04-20,171.58,9994.21,1569541.11
983,18,2024-05-22,148.64,9429.89,399089.41
984,6,2024-09-03,86.37,11244.06,1382672.15
985,76,2024-11-01,97.97,9124.56,875404.25
986,130,2025-05-15,86.6,8989.63,532631.3
987,84,2024-03-29,125.81,8244.7,1775210.47
988,162,2025-10-11,99.86,9422.8,793553.48
989,1,2024-12-12,122.16,11171.68,275960.25
990,47,2024-06-13,27.79,11128.83,286157.75
991,52,2024-01-09,184.33,9000.91,1156314.73
992,74,2024-09-28,118.02,11251.45,319573.35
993,22,2025-10-05,186.92,11121.82,1908779.33
994,45,2024-03-11,97.24,10065.45,699811.36
995,187,2024-03-06,50.68,11780.11,887078.51
996,89,2024-08-07,30.73,9610.64,1090993.04
997,26,2025-11-07,26.48,11559.31,879068.14
998,37,2024-05-06,161.41,8331.49,639462.9
999,174,2024-04-29,26.32,8163.44,936995.29
1000,71,2025-06-30,83.05,8736.43,925219.92
1001,100,2025-04-29,172.88,9860.42,561252.73
1002,145,2023-12-11,71.65,11009.52,1308957.33
1003,181,2024-11-07,87.91,8396.58,1935023.63
1004,40,2024-04-30,143.92,8064.45,1551605.43
1005,78,2025-09-22,41.24,9488.49,436418.56
1006,126,2024-06-10,157.02,11918.9,753474.64
1007,85,2025-08-03,137.67,11637.21,1345126.94
1008,147,2024-03-12,164.76,11320.88,1428605.64
1009,199,2025-07-29,26.97,8521.76,1368807.13
1010,119,2024-03-31,168.73,9906.86,1524312.85
1011,75,2025-11-01,34.38,9382.18,201452.21
1012,6,2024-09-22,157.12,9399.69,703190.09
1013,81,2024-01-02,26.41,11873.21,1090773.65
1014,40,2024-02-01,91.72,8134.22,1141943.54
1015,166,2025-11-04,179.24,11858.33,857594.14
1016,177,2025-10-12,87.38,9961.33,732749.91
1017,198,2025-03-01,72.84,9420.66,723478.66
1018,90,2023-11-17,143.28,11780.56,1730017.66
1019,30,2024-03-19,43.98,11700.44,307018.21
1020,4,2025-10-22,188.43,8010.5,290478
1021,120,2024-08-20,107.41,11723.64,1446908.79
1022,111,2024-05-14,177.01,9445.86,1022824.78
1023,171,2025-09-18,34.92,11486.04,1558983.49
1024,41,2025-10-20,51.08,9557.5,497371.76
1025,58,2024-12-02,71.03,11833.9,778454.87
1026,48,2025-04-06,20.98,10259.36,774531.31
1027,26,2024-07-24,102.01,11837.6,802261.66
1028,49,2025-06-14,90.05,11055.13,1346826.76
1029,129,2024-06-29,82.14,8444.18,1476978.55
1030,166,2024-02-20,96.02,8980.8,983036.9
